i,j,name_i,name_j,distance_m,rssi_dbm,per,adjacent
47,76,47,Market,1036.63,-120.301,1,0
48,49,48,49,28.4253,-95.255,0,1
48,50,48,50,48.8365,-100.306,0.0015,1
48,51,48,51,74.3303,-75.7972,0,1
48,52,48,52,93.723,-98.5781,0,1
48,53,48,53,125.399,-84.1677,0,1
48,54,48,54,160.031,-78.6247,0,1
48,55,48,55,187.385,-77.4558,0,0
48,56,48,56,206.495,-117.121,1,0
48,57,48,57,226.279,-93.3187,0,0
48,58,48,58,255.29,-89.2722,0,0
48,59,48,59,284.972,-107.073,1,0
48,60,48,60,314.67,-108.057,1,0
48,61,48,61,338.917,-100.409,0.006,0
48,62,48,62,363.464,-86.4707,0,0
48,63,48,63,388.909,-114.237,1,0
48,64,48,64,411.546,-92.3954,0,0
48,65,48,65,442.685,-123.612,1,0
48,66,48,66,474.473,-105.313,0.8,0
48,67,48,67,504.924,-99.2944,0,0
48,68,48,68,528.459,-90.3346,0,0
48,69,48,69,552.414,-122.862,1,0
48,70,48,70,573.099,-102.396,0.15,0
48,71,48,71,593.485,-110.717,1,0
48,72,48,72,610.414,-108.908,1,0
48,73,48,73,630.968,-107.238,1,0
48,74,48,74,657.317,-101.6,0.03,0
48,75,48,DSO,1069.17,-93.1919,0,0
48,76,48,Market,1069.17,-114.493,1,0
49,50,49,50,21.095,-71.445,0,1
49,51,49,51,45.9674,-86.3959,0,1
49,52,49,52,65.2993,-93.314,0,1
49,53,49,53,97,-87.0361,0,1
49,54,49,54,131.643,-101.001,0.006,1
49,55,49,55,159.113,-103.561,0.4,0
49,56,49,56,178.281,-101.826,0.03,0
49,57,49,57,198.035,-104.75,0.8,0
49,58,49,58,226.982,-97.3347,0,0
49,59,49,59,256.727,-107.358,1,0
49,60,49,60,286.379,-87.066,0,0
49,61,49,61,310.556,-103.979,0.4,0
49,62,49,62,335.169,-84.098,0,0
49,63,49,63,360.636,-97.1408,0,0
49,64,49,64,383.294,-103.397,0.4,0
49,65,49,65,414.451,-108.55,1,0
49,66,49,66,446.212,-111.136,1,0
49,67,49,67,476.693,-122.67,1,0
49,68,49,68,500.289,-114.115,1,0
49,69,49,69,524.218,-109.942,1,0
49,70,49,70,544.942,-113.904,1,0
49,71,49,71,565.301,-125.905,1,0
49,72,49,72,582.217,-109.924,1,0
49,73,49,73,602.78,-104.92,0.8,0
49,74,49,74,629.162,-112.621,1,0
49,75,49,DSO,1097.47,-122.069,1,0
49,76,49,Market,1097.47,-100.859,0.006,0
50,51,50,51,26.0768,-61.5054,0,1
50,52,50,52,45.793,-71.1457,0,1
50,53,50,53,77.0065,-99.9958,0.0015,1
50,54,50,54,111.521,-73.7322,0,1
50,55,50,55,138.622,-95.2441,0,0
50,56,50,56,157.686,-82.6607,0,0
50,57,50,57,177.485,-76.8721,0,0
50,58,50,58,206.553,-116.972,1,0
50,59,50,59,236.174,-90.2288,0,0
50,60,50,60,265.906,-90.7821,0,0
50,61,50,61,290.259,-102.325,0.03,0
50,62,50,62,314.701,-86.0333,0,0
50,63,50,63,340.125,-113.027,1,0
50,64,50,64,362.746,-111.319,1,0
50,65,50,65,393.874,-85.7071,0,0
50,66,50,66,425.678,-105.668,1,0
50,67,50,67,456.111,-106.82,1,0
50,68,50,68,479.627,-116.662,1,0
50,69,50,69,503.587,-117.757,1,0
50,70,50,70,524.264,-102.852,0.15,0
50,71,50,71,544.656,-112.382,1,0
50,72,50,72,561.587,-117.588,1,0
50,73,50,73,582.138,-124.235,1,0
50,74,50,74,608.482,-91.5504,0,0
50,75,50,DSO,1117.95,-95.6339,0,0
50,76,50,Market,1117.95,-123.046,1,0
51,52,51,52,19.7231,-68.648,0,1
51,53,51,53,51.0882,-86.0813,0,1
51,54,51,54,85.703,-82.8823,0,1
51,55,51,55,113.172,-103.351,0.15,0
51,56,51,56,132.382,-110.628,1,0
51,57,51,57,152.109,-99.3089,0,0
51,58,51,58,181.019,-93.83,0,0
51,59,51,59,210.794,-111.472,1,0
51,60,51,60,240.42,-109.783,1,0
51,61,51,61,264.594,-115.97,1,0
51,62,51,62,289.208,-106.036,1,0
51,63,51,63,314.682,-120.542,1,0
51,64,51,64,337.35,-111.808,1,0
51,65,51,65,368.517,-122.946,1,0
51,66,51,66,400.262,-116.643,1,0
51,67,51,67,430.759,-89.9469,0,0
51,68,51,68,454.394,-96.1766,0,0
51,69,51,69,478.305,-88.092,0,0
51,70,51,70,499.056,-124.598,1,0
51,71,51,71,519.394,-88.9248,0,0
51,72,51,72,536.302,-103.543,0.4,0
51,73,51,73,556.871,-87.181,0,0
51,74,51,74,583.275,-91.6616,0,0
51,75,51,DSO,1143.44,-131.713,1,0
51,76,51,Market,1143.44,-101.636,0.03,0
52,53,52,53,31.8277,-65.523,0,1
52,54,52,54,66.468,-76.7867,0,1
52,55,52,55,94.3663,-104.842,0.8,0
52,56,52,56,113.701,-88.1753,0,0
52,57,52,57,133.304,-101.58,0.03,0
52,58,52,58,162.003,-113.143,1,0
52,59,52,59,191.919,-96.8409,0,0
52,60,52,60,221.416,-90.1673,0,0
52,61,52,61,245.392,-93.3412,0,0
52,62,52,62,270.174,-91.7162,0,0
52,63,52,63,295.692,-95.2389,0,0
52,64,52,64,318.399,-101.43,0.03,0
52,65,52,65,349.597,-92.7011,0,0
52,66,52,66,381.278,-85.969,0,0
52,67,52,67,411.83,-120.411,1,0
52,68,52,68,435.574,-108.337,1,0
52,69,52,69,459.436,-113.946,1,0
52,70,52,70,480.252,-117.164,1,0
52,71,52,71,500.537,-86.702,0,0
52,72,52,72,517.421,-86.1172,0,0
52,73,52,73,538.004,-104.753,0.8,0
52,74,52,74,564.462,-88.0905,0,0
52,75,52,DSO,1162.59,-104.237,0.4,0
52,76,52,Market,1162.59,-120.321,1,0
53,54,53,54,34.6554,-63.6303,0,1
53,55,53,55,62.6259,-95.5162,0,0
53,56,53,56,82.0061,-105.34,0.8,0
53,57,53,57,101.533,-106.086,1,0
53,58,53,58,130.177,-104.807,0.8,0
53,59,53,59,160.112,-92.5849,0,0
53,60,53,60,189.589,-90.4219,0,0
53,61,53,61,213.588,-85.3903,0,0
53,62,53,62,238.346,-111.083,1,0
53,63,53,63,263.865,-113.627,1,0
53,64,53,64,286.575,-93.8065,0,0
53,65,53,65,317.775,-82.8313,0,0
53,66,53,66,349.451,-94.8592,0,0
53,67,53,67,380.007,-87.2837,0,0
53,68,53,68,403.767,-120.923,1,0
53,69,53,69,427.619,-118.399,1,0
53,70,53,70,448.447,-123.787,1,0
53,71,53,71,468.722,-113.209,1,0
53,72,53,72,485.603,-106.344,1,0
53,73,53,73,506.187,-105.02,0.8,0
53,74,53,74,532.654,-124.283,1,0
53,75,53,DSO,1194.4,-108.99,1,0
53,76,53,Market,1194.4,-128.739,1,0
54,55,54,55,28.6531,-96.2907,0,0
54,56,54,56,48.0208,-86.0261,0,0
54,57,54,57,67.2012,-86.1126,0,0
54,58,54,58,95.5877,-86.1942,0,0
54,59,54,59,125.607,-86.9463,0,0
54,60,54,60,154.987,-103.896,0.4,0
54,61,54,61,178.933,-99.7883,0.0015,0
54,62,54,62,203.725,-96.0828,0,0
54,63,54,63,229.26,-88.2266,0,0
54,64,54,64,251.984,-103.912,0.4,0
54,65,54,65,283.196,-110.308,1,0
54,66,54,66,314.841,-121.254,1,0
54,67,54,67,345.419,-104.191,0.4,0
54,68,54,68,369.233,-113.979,1,0
54,69,54,69,393.056,-112.823,1,0
54,70,54,70,413.918,-97.3855,0,0
54,71,54,71,434.162,-108.52,1,0
54,72,54,72,451.031,-88.3203,0,0
54,73,54,73,471.621,-124.941,1,0
54,74,54,74,498.113,-93.019,0,0
54,75,54,DSO,1229.05,-102.334,0.03,0
54,76,54,Market,1229.05,-114.542,1,0
55,56,55,56,19.4165,-88.4292,0,1
55,57,55,57,38.9487,-80.1702,0,1
55,58,55,58,67.9412,-100.345,0.0015,1
55,59,55,59,97.6217,-80.0817,0,1
55,60,55,60,127.287,-97.6001,0,1
55,61,55,61,151.743,-82.413,0,1
55,62,55,62,176.082,-91.0434,0,1
55,63,55,63,201.527,-79.2774,0,1
55,64,55,64,224.181,-98.6896,0,1
55,65,55,65,255.345,-82.1221,0,1
55,66,55,66,287.099,-92.557,0,1
55,67,55,67,317.586,-81.9453,0,1
55,68,55,68,341.248,-94.8448,0,1
55,69,55,69,365.141,-97.6295,0,1
55,70,55,70,385.918,-85.6341,0,1
55,71,55,71,406.234,-100.149,0.0015,1
55,72,55,72,423.136,-95.9603,0,1
55,73,55,73,443.708,-90.3897,0,1
55,74,55,74,470.134,-99.3613,0,1
55,75,55,DSO,1256.55,-129.086,1,0
55,76,55,Market,1256.55,-131.807,1,0
56,57,56,57,19.8494,-84.2465,0,1
56,58,56,58,49.2037,-84.5942,0,1
56,59,56,59,78.492,-76.9199,0,1
56,60,56,60,108.301,-83.4984,0,1
56,61,56,61,133.06,-97.5192,0,1
56,62,56,62,157.08,-95.7188,0,1
56,63,56,63,182.455,-94.9768,0,1
56,64,56,64,205.061,-103.648,0.4,1
56,65,56,65,236.191,-83.5913,0,1
56,66,56,66,267.994,-97.112,0,1
56,67,56,67,298.429,-98.7146,0,1
56,68,56,68,322.014,-82.4628,0,1
56,69,56,69,345.938,-97.7299,0,1
56,70,56,70,366.674,-100.714,0.006,1
56,71,56,71,387.021,-99.4046,0.0015,1
56,72,56,72,403.937,-87.8657,0,1
56,73,56,73,424.5,-93.266,0,1
56,74,56,74,450.894,-88.5734,0,1
56,75,56,DSO,1275.63,-132.644,1,0
56,76,56,Market,1275.63,-115.62,1,0
57,58,57,58,29.4109,-72.4313,0,1
57,59,57,59,58.6941,-85.0211,0,1
57,60,57,60,88.459,-94.9131,0,1
57,61,57,61,113.23,-94.4715,0,1
57,62,57,62,137.244,-102.109,0.03,1
57,63,57,63,162.641,-82.1468,0,1
57,64,57,64,185.267,-91.914,0,1
57,65,57,65,216.416,-103.662,0.4,1
57,66,57,66,248.195,-93.9175,0,1
57,67,57,67,278.657,-89.0027,0,1
57,68,57,68,302.3,-103.691,0.4,1
57,69,57,69,326.198,-95.7505,0,1
57,70,57,70,346.97,-88.8788,0,1
57,71,57,71,367.289,-101.735,0.03,1
57,72,57,72,384.194,-101.141,0.006,1
57,73,57,73,404.764,-89.1565,0,1
57,74,57,74,431.186,-87.7205,0,1
57,75,57,DSO,1295.43,-132.662,1,0
57,76,57,Market,1295.43,-100.537,0.006,0
58,59,58,59,30.2324,-68.8316,0,1
58,60,58,60,59.4138,-75.0418,0,1
58,61,58,61,83.8689,-93.8545,0,1
58,62,58,62,108.19,-100.001,0.0015,1
58,63,58,63,133.69,-97.1503,0,1
58,64,58,64,156.4,-92.3311,0,1
58,65,58,65,187.609,-86.9266,0,1
58,66,58,66,219.276,-98.1854,0,1
58,67,58,67,249.834,-98.8906,0,1
58,68,58,68,273.66,-81.7977,0,1
58,69,58,69,297.469,-89.2124,0,1
58,70,58,70,318.347,-102.382,0.15,1
58,71,58,71,338.576,-87.272,0,1
58,72,58,72,355.443,-83.0865,0,1
58,73,58,73,376.033,-96.0317,0,1
58,74,58,74,402.534,-93.8859,0,1
58,75,58,DSO,1324.45,-104.857,0.8,0
58,76,58,Market,1324.45,-103.071,0.15,0
59,60,59,60,30,-67.815,0,1
59,61,59,61,55.5698,-68.4745,0,1
59,62,59,62,78.6448,-69.9965,0,1
59,63,59,63,103.966,-91.6219,0,1
59,64,59,64,126.574,-77.15,0,1
59,65,59,65,157.724,-77.4535,0,1
59,66,59,66,189.505,-87.4859,0,1
59,67,59,67,219.966,-89.6564,0,1
59,68,59,68,243.655,-93.842,0,1
59,69,59,69,267.526,-92.0112,0,1
59,70,59,70,288.335,-91.9936,0,1
59,71,59,71,308.623,-92.251,0,1
59,72,59,72,325.518,-95.2912,0,1
59,73,59,73,346.094,-102.213,0.03,1
59,74,59,74,372.543,-98.3211,0,1
59,75,59,DSO,1354.12,-105.096,0.8,0
59,76,59,Market,1354.12,-122.41,1,0
60,61,60,61,26,-79.4143,0,1
60,62,60,62,48.7955,-85.2888,0,1
60,63,60,63,74.2765,-90.8188,0,1
60,64,60,64,97,-96.74,0,1
60,65,60,65,128.222,-74.0392,0,1
60,66,60,66,159.862,-89.8869,0,1
60,67,60,67,190.434,-90.9752,0,1
60,68,60,68,214.336,-89.7799,0,1
60,69,60,69,238.097,-90.7771,0,1
60,70,60,70,259.023,-85.2713,0,1
60,71,60,71,279.206,-87.0391,0,1
60,72,60,72,296.057,-89.147,0,1
60,73,60,73,316.653,-89.1031,0,1
60,74,60,74,343.185,-96.6364,0,1
60,75,60,DSO,1383.84,-131.928,1,0
60,76,60,Market,1383.84,-114.704,1,0
61,62,61,62,26.4008,-71.4503,0,1
61,63,61,63,51.6236,-82.0431,0,1
61,64,61,64,74.3303,-80.0849,0,1
61,65,61,65,105.437,-94.1933,0,1
61,66,61,66,136.499,-81.7904,0,1
61,67,61,67,167.263,-93.8283,0,1
61,68,61,68,191.604,-101.908,0.03,1
61,69,61,69,215.058,-85.74,0,1
61,70,61,70,236.205,-94.9846,0,1
61,71,61,71,256.125,-90.633,0,1
61,72,61,72,272.855,-100.148,0.0015,1
61,73,61,73,293.471,-103.381,0.4,1
61,74,61,74,320.156,-101.156,0.006,1
61,75,61,DSO,1407.98,-122.287,1,0
61,76,61,Market,1407.98,-133.356,1,0
62,63,62,63,25.6125,-72.2178,0,1
62,64,62,64,48.4149,-71.1034,0,1
62,65,62,65,79.6492,-76.6505,0,1
62,66,62,66,111.126,-97.8857,0,1
62,67,62,67,141.767,-79.6782,0,1
62,68,62,68,165.858,-102.546,0.15,1
62,69,62,69,189.497,-94.5818,0,1
62,70,62,70,210.523,-80.5165,0,1
62,71,62,71,230.601,-98.6423,0,1
62,72,62,72,247.413,-82.0548,0,1
62,73,62,73,268.019,-98.8449,0,1
62,74,62,74,294.613,-85.6483,0,1
62,75,62,DSO,1432.63,-127.069,1,0
62,76,62,Market,1432.63,-95.3368,0,0
63,64,63,64,22.8035,-69.1027,0,1
63,65,63,65,54.037,-103.839,0.4,1
63,66,63,66,85.5862,-85.9815,0,1
63,67,63,67,116.181,-82.5858,0,1
63,68,63,68,140.246,-102.072,0.03,1
63,69,63,69,163.893,-99.3672,0,1
63,70,63,70,184.911,-80.6835,0,1
63,71,63,71,205,-85.0085,0,1
63,72,63,72,221.822,-91.3383,0,1
63,73,63,73,242.425,-85.215,0,1
63,74,63,74,269.007,-89.511,0,1
63,75,63,DSO,1458.07,-119.783,1,0
63,76,63,Market,1458.07,-97.2708,0,0
64,65,64,65,31.241,-99.5645,0.0015,1
64,66,64,66,62.9365,-73.2069,0,1
64,67,64,67,93.4345,-97.5248,0,1
64,68,64,68,117.444,-93.0816,0,1
64,69,64,69,141.113,-88.4601,0,1
64,70,64,70,162.111,-87.4429,0,1
64,71,64,71,182.222,-97.0431,0,1
64,72,64,72,199.06,-102.944,0.15,1
64,73,64,73,219.659,-94.3746,0,1
64,74,64,74,246.221,-96.8889,0,1
64,75,64,DSO,1480.69,-132.07,1,0
64,76,64,Market,1480.69,-113.807,1,0
65,66,65,66,32.0156,-95.607,0,1
65,67,65,67,62.2415,-92.7519,0,1
65,68,65,68,86.2148,-91.6223,0,1
65,69,65,69,109.877,-78.8156,0,1
65,70,65,70,130.874,-74.6046,0,1
65,71,65,71,150.987,-79.1599,0,1
65,72,65,72,167.836,-86.7944,0,1
65,73,65,73,188.43,-77.797,0,1
65,74,65,74,214.981,-85.9812,0,1
65,75,65,DSO,1511.79,-122.246,1,0
65,76,65,Market,1511.79,-111.349,1,0
66,67,66,67,30.8058,-83.5076,0,1
66,68,66,68,55.5698,-74.7968,0,1
66,69,66,69,78.6003,-82.4506,0,1
66,70,66,70,99.8649,-84.3932,0,1
66,71,66,71,119.633,-75.9734,0,1
66,72,66,72,136.36,-80.2014,0,1
66,73,66,73,156.975,-89.7187,0,1
66,74,66,74,183.663,-86.7519,0,1
66,75,66,DSO,1543.62,-134.079,1,0
66,76,66,Market,1543.62,-107.14,1,0
67,68,67,68,25.0799,-59.8245,0,1
67,69,67,69,47.8017,-73.1023,0,1
67,70,67,70,69.0652,-96.5299,0,1
67,71,67,71,88.8651,-74.1684,0,1
67,72,67,72,105.646,-85.7133,0,1
67,73,67,73,126.254,-86.908,0,1
67,74,67,74,152.895,-78.8916,0,1
67,75,67,DSO,1574.02,-121.377,1,0
67,76,67,Market,1574.02,-122.965,1,0
68,69,68,69,24.2074,-94.7191,0,1
68,70,68,70,44.6878,-69.496,0,1
68,71,68,71,65.0538,-73.5837,0,1
68,72,68,72,82.0366,-70.3843,0,1
68,73,68,73,102.533,-94.1842,0,1
68,74,68,74,128.888,-102.97,0.15,1
68,75,68,DSO,1597.38,-132.029,1,0
68,76,68,Market,1597.38,-113.341,1,0
69,70,69,70,21.4709,-92.7315,0,1
69,71,69,71,41.1096,-101.251,0.006,1
69,72,69,72,58,-80.4828,0,1
69,73,69,73,78.5684,-102.173,0.03,1
69,74,69,74,105.119,-73.1962,0,1
69,75,69,DSO,1621.41,-110.564,1,0
69,76,69,Market,1621.41,-127.908,1,0
70,71,70,71,20.8087,-61.765,0,1
70,72,70,72,37.8021,-95.4659,0,1
70,73,70,73,58.0517,-83.5186,0,1
70,74,70,74,84.22,-100.791,0.006,1
70,75,70,DSO,1641.95,-122.769,1,0
70,76,70,Market,1641.95,-103.912,0.4,0
71,72,71,72,17.0294,-88.6113,0,1
71,73,71,73,37.4833,-88.2071,0,1
71,74,71,74,64.0312,-103.704,0.4,1
71,75,71,DSO,1662.43,-109.475,1,0
71,76,71,Market,1662.43,-114.244,1,0
72,73,72,73,20.6155,-92.085,0,1
72,74,72,74,47.4342,-87.511,0,1
72,75,72,DSO,1679.4,-131.6,1,0
72,76,72,Market,1679.4,-116.425,1,0
73,74,73,74,26.9258,-67.5356,0,1
73,75,73,DSO,1699.91,-123.964,1,0
73,76,73,Market,1699.91,-115.397,1,0
74,75,74,DSO,1726.12,-123.734,1,0
74,76,74,Market,1726.12,-104.773,0.8,0
75,76,DSO,Market,0,0,0,0
