wall_time,t,ciclo,sender,receiver,performative,bytes,delay_s,dropped
1788504533.005941,47,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,1.697922,0
1788504533.006116,47,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,6.140125,0
1788504533.006600,47,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,1.257542,0
1788504533.007129,47,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,4.813382,0
1788504533.007463,47,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,5.872472,0
1788504533.007787,47,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,0.757714,0
1788504533.019916,47,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,129,2.888088,0
1788504533.023237,47,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,292,11.071470,0
1788504533.024806,47,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,309,7.120809,0
1788504533.026838,47,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,104,2.237659,0
1788504533.044399,47,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,313,11.618140,0
1788504533.055095,47,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,472,17.695150,0
1788504533.057206,47,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,264,11.980346,0
1788504533.060376,47,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,325,8.831789,0
1788504533.069880,47,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,204,8.905187,0
1788504533.072440,47,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,290,14.698053,0
1788504533.235662,47,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,0.957740,0
1788504533.249777,47,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1150,19.047835,0
1788504533.447753,47,ciclo3_AM_AC_AD,market,dso,cfp,100,1.828702,0
1788504533.498248,47,ciclo3_AM_AC_AD,dso,market,propose,1487,25.721531,0
1788504533.762555,47,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,2.476607,0
1788504533.763676,47,ciclo3_AM_AC_AD,market,dso,cfp,100,1.359695,0
1788504533.809678,47,ciclo3_AM_AC_AD,dso,market,propose,1241,19.524735,0
1788504533.811248,47,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1046,18.102151,0
1788504534.071526,48,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,6.643879,0
1788504534.072451,48,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,4.096895,0
1788504534.073136,48,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,4.583399,0
1788504534.073857,48,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,3.766837,0
1788504534.074372,48,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,3.709034,0
1788504534.074602,48,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,2.918058,0
1788504534.074765,48,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,1.152093,0
1788504534.074921,48,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,5.070775,0
1788504534.075065,48,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,3.897390,0
1788504534.075228,48,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,1.633141,0
1788504534.091277,48,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,194,5.994905,0
1788504534.093944,48,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,155,3.456854,0
1788504534.108040,48,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,241,7.498460,0
1788504534.115282,48,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,157,5.125702,0
1788504534.117322,48,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,385,15.232871,0
1788504534.119776,48,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,410,18.061238,0
1788504534.121255,48,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,452,17.579582,0
1788504534.123556,48,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,178,9.003158,0
1788504534.128256,48,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,459,16.332296,0
1788504534.142653,48,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,328,10.005279,0
1788504534.304043,48,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,0.393157,0
1788504534.311094,48,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1475,22.536739,0
1788504534.540879,48,ciclo3_AM_AC_AD,market,dso,cfp,100,3.222605,0
1788504534.600823,48,ciclo3_AM_AC_AD,dso,market,propose,1204,18.874258,0
1788504534.794856,48,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,2.628392,0
1788504534.795803,48,ciclo3_AM_AC_AD,market,dso,cfp,100,1.060136,0
1788504534.835786,48,ciclo3_AM_AC_AD,dso,market,propose,1094,16.740034,0
1788504534.842870,48,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1393,23.081008,0
1788504535.142033,49,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,2.757906,0
1788504535.142967,49,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,6.374391,0
1788504535.143678,49,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,3.600077,0
1788504535.144337,49,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,3.460805,0
1788504535.144629,49,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,0.163104,0
1788504535.144832,49,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,5.128223,0
1788504535.145025,49,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,2.602112,0
1788504535.145231,49,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,5.839852,0
1788504535.145422,49,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,4.103064,0
1788504535.145608,49,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,2.253077,0
1788504535.149364,49,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,315,4.680855,0
1788504535.173065,49,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,321,4.954357,0
1788504535.175627,49,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,189,5.544372,0
1788504535.177085,49,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,226,5.840561,0
1788504535.181977,49,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,332,13.682261,0
1788504535.183478,49,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,274,12.297152,0
1788504535.188466,49,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,367,12.684366,0
1788504535.199099,49,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,172,6.455832,0
1788504535.206362,49,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,281,12.909935,0
1788504535.208690,49,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,336,13.146193,0
1788504535.342940,49,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,2.522174,0
1788504535.370756,49,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1323,23.139526,0
1788504535.609175,49,ciclo3_AM_AC_AD,market,dso,cfp,100,0.819872,0
1788504535.646852,49,ciclo3_AM_AC_AD,dso,market,propose,1326,21.871006,0
1788504535.871720,49,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,1.825461,0
1788504535.872808,49,ciclo3_AM_AC_AD,market,dso,cfp,100,1.485048,0
1788504535.921817,49,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1044,17.127734,0
1788504535.923492,49,ciclo3_AM_AC_AD,dso,market,propose,1247,18.651170,0
1788504536.175245,50,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,2.466755,0
1788504536.175999,50,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,3.770302,0
1788504536.176387,50,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,4.731932,0
1788504536.176655,50,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,5.544097,0
1788504536.176782,50,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,1.815910,0
1788504536.176901,50,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,4.106436,0
1788504536.177006,50,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,2.128315,0
1788504536.177111,50,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,3.015878,0
1788504536.177235,50,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,0.786895,0
1788504536.177346,50,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,0.799325,0
1788504536.189218,50,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,486,18.210966,0
1788504536.191021,50,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,204,4.747368,0
1788504536.197321,50,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,250,2.027311,0
1788504536.200411,50,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,100,2.266297,0
1788504536.202390,50,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,457,17.898037,0
1788504536.209842,50,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,329,12.689642,0
1788504536.216906,50,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,416,16.496827,0
1788504536.221285,50,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,336,13.304992,0
1788504536.226339,50,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,103,2.203966,0
1788504536.234431,50,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,211,9.524649,0
1788504536.387487,50,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,0.174970,0
1788504536.392113,50,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1152,20.198378,0
1788504536.598124,50,ciclo3_AM_AC_AD,market,dso,cfp,100,0.097556,0
1788504536.625892,50,ciclo3_AM_AC_AD,dso,market,propose,1058,19.720453,0
1788504536.829569,50,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,3.673049,0
1788504536.830668,50,ciclo3_AM_AC_AD,market,dso,cfp,100,3.643887,0
1788504536.899128,50,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1393,21.779054,0
1788504536.900561,50,ciclo3_AM_AC_AD,dso,market,propose,1322,21.936143,0
1788504537.187393,51,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,5.380499,0
1788504537.188401,51,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,6.114487,0
1788504537.189365,51,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,0.892650,0
1788504537.190147,51,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,1.365929,0
1788504537.191033,51,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,2.383807,0
1788504537.191712,51,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,5.541298,0
1788504537.192112,51,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,1.439088,0
1788504537.192463,51,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,3.041978,0
1788504537.192888,51,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,2.858544,0
1788504537.193082,51,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,3.374567,0
1788504537.202447,51,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,254,7.396608,0
1788504537.206140,51,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,379,13.178333,0
1788504537.209412,51,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,411,9.638300,0
1788504537.218077,51,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,179,4.988587,0
1788504537.226362,51,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,317,10.854359,0
1788504537.228740,51,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,461,13.246239,0
1788504537.230600,51,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,484,8.172208,0
1788504537.245389,51,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,341,12.163437,0
1788504537.250245,51,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,147,11.236300,0
1788504537.252126,51,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,447,18.202821,0
1788504537.438821,51,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,2.325579,0
1788504537.466035,51,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1254,18.736146,0
1788504537.661030,51,ciclo3_AM_AC_AD,market,dso,cfp,100,2.007271,0
1788504537.711435,51,ciclo3_AM_AC_AD,dso,market,propose,1389,22.072637,0
1788504537.939103,51,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,2.683661,0
1788504537.940112,51,ciclo3_AM_AC_AD,market,dso,cfp,100,0.329935,0
1788504537.968704,51,ciclo3_AM_AC_AD,dso,market,propose,1491,23.606886,0
1788504537.985578,51,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1118,19.740605,0
1788504538.272703,52,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,3.064111,0
1788504538.273416,52,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,1.336268,0
1788504538.274111,52,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,5.667508,0
1788504538.274754,52,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,2.808497,0
1788504538.275246,52,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,2.701644,0
1788504538.275735,52,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,4.210752,0
1788504538.276197,52,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,2.521597,0
1788504538.276422,52,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,2.851269,0
1788504538.276636,52,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,5.768215,0
1788504538.276998,52,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,3.789444,0
1788504538.291051,52,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,378,12.154224,0
1788504538.306262,52,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,490,9.233410,0
1788504538.309596,52,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,307,6.515763,0
1788504538.312016,52,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,243,9.608438,0
1788504538.313618,52,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,423,16.625735,0
1788504538.315329,52,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,111,2.022603,0
1788504538.317590,52,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,161,5.039597,0
1788504538.319535,52,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,238,7.044319,0
1788504538.335764,52,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,442,15.953285,0
1788504538.339259,52,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,120,5.514290,0
1788504538.500319,52,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,3.727107,0
1788504538.542739,52,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1000,14.795779,0
1788504538.697620,52,ciclo3_AM_AC_AD,market,dso,cfp,100,2.534930,0
1788504538.755120,52,ciclo3_AM_AC_AD,dso,market,propose,1131,18.794347,0
1788504538.948742,52,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,0.819579,0
1788504538.949482,52,ciclo3_AM_AC_AD,market,dso,cfp,100,2.065846,0
1788504538.983656,52,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1203,20.814925,0
1788504538.995083,52,ciclo3_AM_AC_AD,dso,market,propose,1269,20.981081,0
1788504539.272633,53,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,4.201952,0
1788504539.273800,53,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,3.596922,0
1788504539.274670,53,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,5.258799,0
1788504539.275183,53,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,5.580125,0
1788504539.275632,53,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,2.880919,0
1788504539.275948,53,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,2.850629,0
1788504539.276117,53,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,0.890722,0
1788504539.276406,53,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,6.400338,0
1788504539.276709,53,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,3.270342,0
1788504539.276914,53,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,0.167038,0
1788504539.281522,53,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,397,6.358257,0
1788504539.288218,53,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,463,9.521323,0
1788504539.308720,53,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,302,6.746113,0
1788504539.310581,53,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,327,12.512420,0
1788504539.313274,53,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,152,7.669226,0
1788504539.314986,53,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,482,18.732336,0
1788504539.317334,53,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,229,10.345328,0
1788504539.331434,53,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,281,12.235724,0
1788504539.334618,53,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,245,7.169937,0
1788504539.344124,53,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,486,15.371573,0
1788504539.506478,53,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,0.831449,0
1788504539.518487,53,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1344,21.853752,0
1788504539.744130,53,ciclo3_AM_AC_AD,market,dso,cfp,100,0.333252,0
1788504539.776053,53,ciclo3_AM_AC_AD,dso,market,propose,1465,23.150869,0
1788504540.014417,53,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,1.185881,0
1788504540.014744,53,ciclo3_AM_AC_AD,market,dso,cfp,100,3.206898,0
1788504540.049453,53,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1100,19.489121,0
1788504540.071024,53,ciclo3_AM_AC_AD,dso,market,propose,1304,23.684299,0
1788504540.374808,54,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,0.480520,0
1788504540.375148,54,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,6.848900,0
1788504540.375381,54,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,4.546249,0
1788504540.375541,54,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,4.538785,0
1788504540.375670,54,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,0.516078,0
1788504540.375794,54,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,3.116076,0
1788504540.375915,54,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,3.596369,0
1788504540.376040,54,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,4.189629,0
1788504540.376187,54,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,0.088043,0
1788504540.376314,54,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,1.750653,0
1788504540.379591,54,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,143,9.806963,0
1788504540.381755,54,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,118,5.554004,0
1788504540.383741,54,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,136,2.426433,0
1788504540.397132,54,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,234,3.028044,0
1788504540.410713,54,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,256,12.946527,0
1788504540.414281,54,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,373,6.746128,0
1788504540.420063,54,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,274,11.563290,0
1788504540.422511,54,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,160,6.253236,0
1788504540.423267,54,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,371,13.126963,0
1788504540.445979,54,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,227,7.551985,0
1788504540.558753,54,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,2.503471,0
1788504540.586525,54,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1456,24.646659,0
1788504540.837903,54,ciclo3_AM_AC_AD,market,dso,cfp,100,0.981243,0
1788504540.854954,54,ciclo3_AM_AC_AD,dso,market,propose,1471,25.115861,0
1788504541.110016,54,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,3.388219,0
1788504541.110207,54,ciclo3_AM_AC_AD,market,dso,cfp,100,0.057051,0
1788504541.136837,54,ciclo3_AM_AC_AD,dso,market,propose,1390,23.908105,0
1788504541.172791,54,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1083,19.975278,0
1788504541.441487,55,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,2.182708,0
1788504541.442136,55,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,5.246700,0
1788504541.442541,55,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,5.427890,0
1788504541.442995,55,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,6.151170,0
1788504541.443240,55,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,2.184190,0
1788504541.443403,55,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,4.952909,0
1788504541.443556,55,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,0.870000,0
1788504541.443707,55,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,2.773232,0
1788504541.443853,55,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,2.693573,0
1788504541.443995,55,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,0.361328,0
1788504541.450160,55,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,134,5.098219,0
1788504541.454453,55,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,312,6.773829,0
1788504541.466669,55,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,248,8.500402,0
1788504541.469023,55,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,244,3.459378,0
1788504541.473416,55,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,366,10.948745,0
1788504541.474650,55,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,168,7.584915,0
1788504541.497816,55,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,393,13.373211,0
1788504541.499910,55,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,367,9.870811,0
1788504541.501815,55,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,421,16.298035,0
1788504541.506536,55,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,207,4.425144,0
1788504541.669954,55,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,1.838290,0
1788504541.693244,55,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1272,22.783434,0
1788504541.928021,55,ciclo3_AM_AC_AD,market,dso,cfp,100,1.273612,0
1788504541.949768,55,ciclo3_AM_AC_AD,dso,market,propose,1053,19.732589,0
1788504542.153844,55,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,2.149992,0
1788504542.154857,55,ciclo3_AM_AC_AD,market,dso,cfp,100,3.789161,0
1788504542.206369,55,ciclo3_AM_AC_AD,concentrator_alimentador_650,market,propose,1210,18.437452,0
1788504542.220259,55,ciclo3_AM_AC_AD,dso,market,propose,1489,24.504131,0
1788504542.533297,56,ciclo1_AC_AP,concentrator_alimentador_650,prosumer611,cfp,100,6.006558,0
1788504542.534271,56,ciclo1_AC_AP,concentrator_alimentador_650,prosumer632,cfp,100,2.542541,0
1788504542.535031,56,ciclo1_AC_AP,concentrator_alimentador_650,prosumer634,cfp,100,5.286031,0
1788504542.535642,56,ciclo1_AC_AP,concentrator_alimentador_650,prosumer645,cfp,100,3.046625,0
1788504542.535933,56,ciclo1_AC_AP,concentrator_alimentador_650,prosumer646,cfp,100,1.385344,0
1788504542.536116,56,ciclo1_AC_AP,concentrator_alimentador_650,prosumer652,cfp,100,4.016167,0
1788504542.536430,56,ciclo1_AC_AP,concentrator_alimentador_650,prosumer670,cfp,100,3.572351,0
1788504542.536847,56,ciclo1_AC_AP,concentrator_alimentador_650,prosumer671,cfp,100,7.773222,0
1788504542.537115,56,ciclo1_AC_AP,concentrator_alimentador_650,prosumer675,cfp,100,1.301688,0
1788504542.537272,56,ciclo1_AC_AP,concentrator_alimentador_650,prosumer692,cfp,100,1.358305,0
1788504542.555231,56,ciclo1_AC_AP,prosumer646,concentrator_alimentador_650,propose,424,9.101281,0
1788504542.557742,56,ciclo1_AC_AP,prosumer675,concentrator_alimentador_650,propose,378,12.788811,0
1788504542.559687,56,ciclo1_AC_AP,prosumer692,concentrator_alimentador_650,propose,306,5.174502,0
1788504542.562039,56,ciclo1_AC_AP,prosumer632,concentrator_alimentador_650,propose,479,13.470560,0
1788504542.568388,56,ciclo1_AC_AP,prosumer645,concentrator_alimentador_650,propose,498,18.471245,0
1788504542.575509,56,ciclo1_AC_AP,prosumer670,concentrator_alimentador_650,propose,242,2.820081,0
1788504542.578793,56,ciclo1_AC_AP,prosumer652,concentrator_alimentador_650,propose,249,5.728865,0
1788504542.591535,56,ciclo1_AC_AP,prosumer634,concentrator_alimentador_650,propose,326,11.357309,0
1788504542.595952,56,ciclo1_AC_AP,prosumer611,concentrator_alimentador_650,propose,290,14.479626,0
1788504542.618043,56,ciclo1_AC_AP,prosumer671,concentrator_alimentador_650,propose,390,16.354500,0
1788504542.785167,56,ciclo2_AD_AC,dso,concentrator_alimentador_650,cfp,100,0.878941,0
1788504542.798369,56,ciclo2_AD_AC,concentrator_alimentador_650,dso,propose,1321,21.047165,0
1788504543.016318,56,ciclo3_AM_AC_AD,market,dso,cfp,100,3.407080,0
1788504543.060040,56,ciclo3_AM_AC_AD,dso,market,propose,1070,19.409109,0
1788504543.259042,56,ciclo3_AM_AC_AD,market,concentrator_alimentador_650,cfp,100,2.084188,0
1788504543.259577,56,ciclo3_AM_AC_AD,market,dso,cfp,100,3.305530,0
